strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
465,3125,6036,6156.25,1207.2,2023-07-21,2023-07-28,2911,-4949.05,-4.09961066931743
465,3125,2976,6156.25,1845.12,2023-07-21,2023-08-04,-149,-4311.13,-2.33650385882761
465,3125,3420,6156.25,3762,2023-07-21,2023-08-11,295,-2394.25,-0.636430090377459
465,3125,13594,6156.25,22837.92,2023-07-21,2023-08-18,10469,16681.67,0.730437360320029
465,3125,2544,6156.25,5800.32,2023-07-21,2023-08-25,-581,-355.93,-0.061363855787267
465,12263,6036,31761.17,1207.2,2023-07-21,2023-07-28,-6227,-30553.97,-25.3097829688535
465,12263,2976,31761.17,1845.12,2023-07-21,2023-08-04,-9287,-29916.05,-16.2136067030871
465,12263,3420,31761.17,3762,2023-07-21,2023-08-11,-8843,-27999.17,-7.44262892078681
465,12263,13594,31761.17,22837.92,2023-07-21,2023-08-18,1331,-8923.25,-0.390720783679074
465,12263,2544,31761.17,5800.32,2023-07-21,2023-08-25,-9719,-25960.85,-4.47576168211409
465,2262,6036,7690.8,1207.2,2023-07-21,2023-07-28,3774,-6483.6,-5.37077534791253
465,2262,2976,7690.8,1845.12,2023-07-21,2023-08-04,714,-5845.68,-3.16818418314256
465,2262,3420,7690.8,3762,2023-07-21,2023-08-11,1158,-3928.8,-1.04433811802233
465,2262,13594,7690.8,22837.92,2023-07-21,2023-08-18,11332,15147.12,0.663244288446584
465,2262,2544,7690.8,5800.32,2023-07-21,2023-08-25,282,-1890.48,-0.325926845415425
466,8104,8774,3484.72,1403.84,2023-07-21,2023-07-28,670,-2080.88,-1.48227718258491
466,8104,3064,3484.72,1562.64,2023-07-21,2023-08-04,-5040,-1922.08,-1.23002099011929
466,8104,1176,3484.72,1128.96,2023-07-21,2023-08-11,-6928,-2355.76,-2.08666383219955
466,8104,8745,3484.72,12855.15,2023-07-21,2023-08-18,641,9370.43,0.728924205474071
466,8104,905,3484.72,1810,2023-07-21,2023-08-25,-7199,-1674.72,-0.925259668508287
466,2896,8774,2896,1403.84,2023-07-21,2023-07-28,5878,-1492.16,-1.06291315249601
466,2896,3064,2896,1562.64,2023-07-21,2023-08-04,168,-1333.36,-0.85327394665438
466,2896,1176,2896,1128.96,2023-07-21,2023-08-11,-1720,-1767.04,-1.56519274376417
466,2896,8745,2896,12855.15,2023-07-21,2023-08-18,5849,9959.15,0.77472063725433
466,2896,905,2896,1810,2023-07-21,2023-08-25,-1991,-1086,-0.6
466,970,8774,1687.8,1403.84,2023-07-21,2023-07-28,7804,-283.96,-0.20227376339184
466,970,3064,1687.8,1562.64,2023-07-21,2023-08-04,2094,-125.16,-0.0800952234679772
466,970,1176,1687.8,1128.96,2023-07-21,2023-08-11,206,-558.84,-0.49500425170068
466,970,8745,1687.8,12855.15,2023-07-21,2023-08-18,7775,11167.35,0.868706316145669
466,970,905,1687.8,1810,2023-07-21,2023-08-25,-65,122.2,0.0675138121546962
466,10363,8774,23627.64,1403.84,2023-07-21,2023-07-28,-1589,-22223.8,-15.8307214497379
466,10363,3064,23627.64,1562.64,2023-07-21,2023-08-04,-7299,-22065,-14.1203348180003
466,10363,1176,23627.64,1128.96,2023-07-21,2023-08-11,-9187,-22498.68,-19.9286777210884
466,10363,8745,23627.64,12855.15,2023-07-21,2023-08-18,-1618,-10772.49,-0.837990221817715
466,10363,905,23627.64,1810,2023-07-21,2023-08-25,-9458,-21817.64,-12.0539447513812
466,650,8774,2002,1403.84,2023-07-21,2023-07-28,8124,-598.16,-0.426088443127422
466,650,3064,2002,1562.64,2023-07-21,2023-08-04,2414,-439.36,-0.281165207597399
466,650,1176,2002,1128.96,2023-07-21,2023-08-11,526,-873.04,-0.773313492063492
466,650,8745,2002,12855.15,2023-07-21,2023-08-18,8095,10853.15,0.844264749925127
466,650,905,2002,1810,2023-07-21,2023-08-25,255,-192,-0.106077348066298
467,691,780,255.67,85.8,2023-07-21,2023-07-28,89,-169.87,-1.97983682983683
467,691,912,255.67,373.92,2023-07-21,2023-08-04,221,118.25,0.316244116388532
467,691,487,255.67,399.34,2023-07-21,2023-08-11,-204,143.67,0.359768618220063
467,691,108,255.67,198.72,2023-07-21,2023-08-25,-583,-56.95,-0.286584138486312
467,434,780,394.94,85.8,2023-07-21,2023-07-28,346,-309.14,-3.6030303030303
467,434,912,394.94,373.92,2023-07-21,2023-08-04,478,-21.02,-0.0562152332049637
467,434,487,394.94,399.34,2023-07-21,2023-08-11,53,4.39999999999998,0.011018179996995
467,434,108,394.94,198.72,2023-07-21,2023-08-25,-326,-196.22,-0.987419484702093
467,0,780,0,85.8,2023-07-21,2023-07-28,780,85.8,1
467,0,912,0,373.92,2023-07-21,2023-08-04,912,373.92,1
467,0,487,0,399.34,2023-07-21,2023-08-11,487,399.34,1
467,0,108,0,198.72,2023-07-21,2023-08-25,108,198.72,1
467,0,780,0,85.8,2023-07-21,2023-07-28,780,85.8,1
467,0,912,0,373.92,2023-07-21,2023-08-04,912,373.92,1
467,0,487,0,399.34,2023-07-21,2023-08-11,487,399.34,1
467,0,108,0,198.72,2023-07-21,2023-08-25,108,198.72,1
468,2084,2315,541.84,231.5,2023-07-21,2023-07-28,231,-310.34,-1.34056155507559
468,2084,5723,541.84,1945.82,2023-07-21,2023-08-04,3639,1403.98,0.721536421662847
468,2084,990,541.84,683.1,2023-07-21,2023-08-11,-1094,141.26,0.206792563314302
468,2084,8486,541.84,9334.6,2023-07-21,2023-08-18,6402,8792.76,0.941953592012513
468,2084,981,541.84,1569.6,2023-07-21,2023-08-25,-1103,1027.76,0.654791029561672
468,5550,2315,3885,231.5,2023-07-21,2023-07-28,-3235,-3653.5,-15.7818574514039
468,5550,5723,3885,1945.82,2023-07-21,2023-08-04,173,-1939.18,-0.996587556916878
468,5550,990,3885,683.1,2023-07-21,2023-08-11,-4560,-3201.9,-4.68730786122091
468,5550,8486,3885,9334.6,2023-07-21,2023-08-18,2936,5449.6,0.583806483405824
468,5550,981,3885,1569.6,2023-07-21,2023-08-25,-4569,-2315.4,-1.47515290519878
468,1043,2315,1303.75,231.5,2023-07-21,2023-07-28,1272,-1072.25,-4.6317494600432
468,1043,5723,1303.75,1945.82,2023-07-21,2023-08-04,4680,642.07,0.329973995539156
468,1043,990,1303.75,683.1,2023-07-21,2023-08-11,-53,-620.65,-0.908578539013322
468,1043,8486,1303.75,9334.6,2023-07-21,2023-08-18,7443,8030.85,0.860331455016819
468,1043,981,1303.75,1569.6,2023-07-21,2023-08-25,-62,265.85,0.169374362895005
468,5727,2315,10308.6,231.5,2023-07-21,2023-07-28,-3412,-10077.1,-43.5295896328294
468,5727,5723,10308.6,1945.82,2023-07-21,2023-08-04,-4,-8362.78,-4.29781788654655
468,5727,990,10308.6,683.1,2023-07-21,2023-08-11,-4737,-9625.5,-14.0909090909091
468,5727,8486,10308.6,9334.6,2023-07-21,2023-08-18,2759,-974,-0.104342982023868
468,5727,981,10308.6,1569.6,2023-07-21,2023-08-25,-4746,-8739,-5.56766055045872
468,1086,2315,2606.4,231.5,2023-07-21,2023-07-28,1229,-2374.9,-10.258747300216
468,1086,5723,2606.4,1945.82,2023-07-21,2023-08-04,4637,-660.58,-0.339486694555509
468,1086,990,2606.4,683.1,2023-07-21,2023-08-11,-96,-1923.3,-2.81554677206851
468,1086,8486,2606.4,9334.6,2023-07-21,2023-08-18,7400,6728.2,0.720780751183768
468,1086,981,2606.4,1569.6,2023-07-21,2023-08-25,-105,-1036.8,-0.660550458715596
469,585,728,122.85,50.96,2023-07-21,2023-07-28,143,-71.89,-1.41071428571429
469,585,8031,122.85,2168.37,2023-07-21,2023-08-04,7446,2045.52,0.943344539907857
469,585,213,122.85,123.54,2023-07-21,2023-08-11,-372,0.689999999999998,0.00558523555123845
469,585,253,122.85,359.26,2023-07-21,2023-08-25,-332,236.41,0.65804709681011
469,6621,728,3840.18,50.96,2023-07-21,2023-07-28,-5893,-3789.22,-74.3567503924647
469,6621,8031,3840.18,2168.37,2023-07-21,2023-08-04,1410,-1671.81,-0.770998491954786
469,6621,213,3840.18,123.54,2023-07-21,2023-08-11,-6408,-3716.64,-30.0845070422535
469,6621,253,3840.18,359.26,2023-07-21,2023-08-25,-6368,-3480.92,-9.68913878528086
469,0,728,0,50.96,2023-07-21,2023-07-28,728,50.96,1
469,0,8031,0,2168.37,2023-07-21,2023-08-04,8031,2168.37,1
469,0,213,0,123.54,2023-07-21,2023-08-11,213,123.54,1
469,0,253,0,359.26,2023-07-21,2023-08-25,253,359.26,1
469,0,728,0,50.96,2023-07-21,2023-07-28,728,50.96,1
469,0,8031,0,2168.37,2023-07-21,2023-08-04,8031,2168.37,1
469,0,213,0,123.54,2023-07-21,2023-08-11,213,123.54,1
469,0,253,0,359.26,2023-07-21,2023-08-25,253,359.26,1
470,3177,3502,508.32,210.12,2023-07-21,2023-07-28,325,-298.2,-1.41918903483724
470,3177,9285,508.32,1949.85,2023-07-21,2023-08-04,6108,1441.53,0.739303023309485
470,3177,2871,508.32,1378.08,2023-07-21,2023-08-11,-306,869.76,0.631138975966562
470,3177,16495,508.32,13360.95,2023-07-21,2023-08-18,13318,12852.63,0.961954801118184
470,3177,1732,508.32,2147.68,2023-07-21,2023-08-25,-1445,1639.36,0.763316695224614
470,9447,3502,4345.62,210.12,2023-07-21,2023-07-28,-5945,-4135.5,-19.681610508281
470,9447,9285,4345.62,1949.85,2023-07-21,2023-08-04,-162,-2395.77,-1.22869451496269
470,9447,2871,4345.62,1378.08,2023-07-21,2023-08-11,-6576,-2967.54,-2.15338732149077
470,9447,16495,4345.62,13360.95,2023-07-21,2023-08-18,7048,9015.33,0.674752169568781
470,9447,1732,4345.62,2147.68,2023-07-21,2023-08-25,-7715,-2197.94,-1.02340199657305
470,2848,3502,2705.6,210.12,2023-07-21,2023-07-28,654,-2495.48,-11.8764515514944
470,2848,9285,2705.6,1949.85,2023-07-21,2023-08-04,6437,-755.75,-0.387593917480832
470,2848,2871,2705.6,1378.08,2023-07-21,2023-08-11,23,-1327.52,-0.963311273656101
470,2848,16495,2705.6,13360.95,2023-07-21,2023-08-18,13647,10655.35,0.797499429307048
470,2848,1732,2705.6,2147.68,2023-07-21,2023-08-25,-1116,-557.92,-0.259777992997095
470,15227,3502,20556.45,210.12,2023-07-21,2023-07-28,-11725,-20346.33,-96.8319531696174
470,15227,9285,20556.45,1949.85,2023-07-21,2023-08-04,-5942,-18606.6,-9.54258019847681
470,15227,2871,20556.45,1378.08,2023-07-21,2023-08-11,-12356,-19178.37,-13.9167319749216
470,15227,16495,20556.45,13360.95,2023-07-21,2023-08-18,1268,-7195.5,-0.538547034454885
470,15227,1732,20556.45,2147.68,2023-07-21,2023-08-25,-13495,-18408.77,-8.57146781643448
470,1602,3502,3027.78,210.12,2023-07-21,2023-07-28,1900,-2817.66,-13.4097658480868
470,1602,9285,3027.78,1949.85,2023-07-21,2023-08-04,7683,-1077.93,-0.552827140549273
470,1602,2871,3027.78,1378.08,2023-07-21,2023-08-11,1269,-1649.7,-1.19710031347962
470,1602,16495,3027.78,13360.95,2023-07-21,2023-08-18,14893,10333.17,0.773385874507427
470,1602,1732,3027.78,2147.68,2023-07-21,2023-08-25,130,-880.1,-0.409791030321091
471,923,1064,147.68,42.56,2023-07-21,2023-07-28,141,-105.12,-2.46992481203008
471,923,546,147.68,98.28,2023-07-21,2023-08-04,-377,-49.4,-0.502645502645503
471,497,1064,223.65,42.56,2023-07-21,2023-07-28,567,-181.09,-4.25493421052632
471,497,546,223.65,98.28,2023-07-21,2023-08-04,49,-125.37,-1.27564102564103
472,780,800,78,24,2023-07-21,2023-07-28,20,-54,-2.25
472,780,1937,78,271.18,2023-07-21,2023-08-04,1157,193.18,0.712368168744008
472,780,351,78,115.83,2023-07-21,2023-08-11,-429,37.83,0.326599326599327
472,780,5905,78,3483.95,2023-07-21,2023-08-18,5125,3405.95,0.97761161899568
472,780,1011,78,970.56,2023-07-21,2023-08-25,231,892.56,0.919634025717112
472,1985,800,674.9,24,2023-07-21,2023-07-28,-1185,-650.9,-27.1208333333333
472,1985,1937,674.9,271.18,2023-07-21,2023-08-04,-48,-403.72,-1.48875285788038
472,1985,351,674.9,115.83,2023-07-21,2023-08-11,-1634,-559.07,-4.82664249330916
472,1985,5905,674.9,3483.95,2023-07-21,2023-08-18,3920,2809.05,0.806283098207494
472,1985,1011,674.9,970.56,2023-07-21,2023-08-25,-974,295.66,0.304628255852291
472,304,800,212.8,24,2023-07-21,2023-07-28,496,-188.8,-7.86666666666667
472,304,1937,212.8,271.18,2023-07-21,2023-08-04,1633,58.38,0.21528136293237
472,304,351,212.8,115.83,2023-07-21,2023-08-11,47,-96.97,-0.837175170508504
472,304,5905,212.8,3483.95,2023-07-21,2023-08-18,5601,3271.15,0.938919904131804
472,304,1011,212.8,970.56,2023-07-21,2023-08-25,707,757.76,0.780745136828223
472,6035,800,6095.35,24,2023-07-21,2023-07-28,-5235,-6071.35,-252.972916666667
472,6035,1937,6095.35,271.18,2023-07-21,2023-08-04,-4098,-5824.17,-21.4771369570027
472,6035,351,6095.35,115.83,2023-07-21,2023-08-11,-5684,-5979.52,-51.6232409565743
472,6035,5905,6095.35,3483.95,2023-07-21,2023-08-18,-130,-2611.4,-0.7495515148036
472,6035,1011,6095.35,970.56,2023-07-21,2023-08-25,-5024,-5124.79,-5.28024027365645
472,824,800,1227.76,24,2023-07-21,2023-07-28,-24,-1203.76,-50.1566666666667
472,824,1937,1227.76,271.18,2023-07-21,2023-08-04,1113,-956.58,-3.52747252747253
472,824,351,1227.76,115.83,2023-07-21,2023-08-11,-473,-1111.93,-9.59967193300527
472,824,5905,1227.76,3483.95,2023-07-21,2023-08-18,5081,2256.19,0.647595401770978
472,824,1011,1227.76,970.56,2023-07-21,2023-08-25,187,-257.2,-0.265001648532806
473,326,326,26.08,9.78,2023-07-21,2023-07-28,0,-16.3,-1.66666666666667
473,326,431,26.08,47.41,2023-07-21,2023-08-04,105,21.33,0.449905083315756
473,425,326,123.25,9.78,2023-07-21,2023-07-28,-99,-113.47,-11.6022494887526
473,425,431,123.25,47.41,2023-07-21,2023-08-04,6,-75.84,-1.59966251845602
474,748,846,59.84,16.92,2023-07-21,2023-07-28,98,-42.92,-2.53664302600473
474,748,694,59.84,62.46,2023-07-21,2023-08-04,-54,2.62,0.0419468459814281
474,748,266,59.84,66.5,2023-07-21,2023-08-11,-482,6.66,0.10015037593985
474,748,3192,59.84,1372.56,2023-07-21,2023-08-18,2444,1312.72,0.95640263449321
474,748,629,59.84,452.88,2023-07-21,2023-08-25,-119,393.04,0.867867867867868
474,692,846,159.16,16.92,2023-07-21,2023-07-28,154,-142.24,-8.40661938534279
474,692,694,159.16,62.46,2023-07-21,2023-08-04,2,-96.7,-1.54819084213897
474,692,266,159.16,66.5,2023-07-21,2023-08-11,-426,-92.66,-1.39338345864662
474,692,3192,159.16,1372.56,2023-07-21,2023-08-18,2500,1213.4,0.884041499096579
474,692,629,159.16,452.88,2023-07-21,2023-08-25,-63,293.72,0.648560325030913
474,263,846,147.28,16.92,2023-07-21,2023-07-28,583,-130.36,-7.70449172576832
474,263,694,147.28,62.46,2023-07-21,2023-08-04,431,-84.82,-1.35798911303234
474,263,266,147.28,66.5,2023-07-21,2023-08-11,3,-80.78,-1.21473684210526
474,263,3192,147.28,1372.56,2023-07-21,2023-08-18,2929,1225.28,0.892696858425133
474,263,629,147.28,452.88,2023-07-21,2023-08-25,366,305.6,0.674792439498322
474,3326,846,2660.8,16.92,2023-07-21,2023-07-28,-2480,-2643.88,-156.25768321513
474,3326,694,2660.8,62.46,2023-07-21,2023-08-04,-2632,-2598.34,-41.6000640409862
474,3326,266,2660.8,66.5,2023-07-21,2023-08-11,-3060,-2594.3,-39.012030075188
474,3326,3192,2660.8,1372.56,2023-07-21,2023-08-18,-134,-1288.24,-0.938567348604069
474,3326,629,2660.8,452.88,2023-07-21,2023-08-25,-2697,-2207.92,-4.87528705175764
474,630,846,737.1,16.92,2023-07-21,2023-07-28,216,-720.18,-42.563829787234
474,630,694,737.1,62.46,2023-07-21,2023-08-04,64,-674.64,-10.8011527377522
474,630,266,737.1,66.5,2023-07-21,2023-08-11,-364,-670.6,-10.0842105263158
474,630,3192,737.1,1372.56,2023-07-21,2023-08-18,2562,635.46,0.46297429620563
474,630,629,737.1,452.88,2023-07-21,2023-08-25,-1,-284.22,-0.62758346581876
475,1475,1845,88.5,36.9,2023-07-21,2023-07-28,370,-51.6,-1.39837398373984
475,1475,20362,88.5,1628.96,2023-07-21,2023-08-04,18887,1540.46,0.945670857479619
475,1475,1430,88.5,257.4,2023-07-21,2023-08-11,-45,168.9,0.656177156177156
475,1475,11490,88.5,4136.4,2023-07-21,2023-08-18,10015,4047.9,0.978604583695967
475,1475,1358,88.5,841.96,2023-07-21,2023-08-25,-117,753.46,0.89488811820039
475,20333,1845,3863.27,36.9,2023-07-21,2023-07-28,-18488,-3826.37,-103.69566395664
475,20333,20362,3863.27,1628.96,2023-07-21,2023-08-04,29,-2234.31,-1.37161747372557
475,20333,1430,3863.27,257.4,2023-07-21,2023-08-11,-18903,-3605.87,-14.008818958819
475,20333,11490,3863.27,4136.4,2023-07-21,2023-08-18,-8843,273.13,0.0660308480804564
475,20333,1358,3863.27,841.96,2023-07-21,2023-08-25,-18975,-3021.31,-3.58842462824837
475,1347,1845,538.8,36.9,2023-07-21,2023-07-28,498,-501.9,-13.6016260162602
475,1347,20362,538.8,1628.96,2023-07-21,2023-08-04,19015,1090.16,0.669236813672527
475,1347,1430,538.8,257.4,2023-07-21,2023-08-11,83,-281.4,-1.09324009324009
475,1347,11490,538.8,4136.4,2023-07-21,2023-08-18,10143,3597.6,0.869741804467653
475,1347,1358,538.8,841.96,2023-07-21,2023-08-25,11,303.16,0.360064611145423
475,11503,1845,7707.01,36.9,2023-07-21,2023-07-28,-9658,-7670.11,-207.862059620596
475,11503,20362,7707.01,1628.96,2023-07-21,2023-08-04,8859,-6078.05,-3.73124570277969
475,11503,1430,7707.01,257.4,2023-07-21,2023-08-11,-10073,-7449.61,-28.9417637917638
475,11503,11490,7707.01,4136.4,2023-07-21,2023-08-18,-13,-3570.61,-0.863216806885214
475,11503,1358,7707.01,841.96,2023-07-21,2023-08-25,-10145,-6865.05,-8.15365338020809
475,1331,1845,1317.69,36.9,2023-07-21,2023-07-28,514,-1280.79,-34.709756097561
475,1331,20362,1317.69,1628.96,2023-07-21,2023-08-04,19031,311.27,0.191085109517729
475,1331,1430,1317.69,257.4,2023-07-21,2023-08-11,99,-1060.29,-4.11923076923077
475,1331,11490,1317.69,4136.4,2023-07-21,2023-08-18,10159,2818.71,0.681440382941688
475,1331,1358,1317.69,841.96,2023-07-21,2023-08-25,27,-475.73,-0.565026842130267
476,605,1119,36.3,22.38,2023-07-21,2023-07-28,514,-13.92,-0.621983914209115
476,605,1392,36.3,97.44,2023-07-21,2023-08-04,787,61.14,0.627463054187192
476,605,369,36.3,66.42,2023-07-21,2023-08-11,-236,30.12,0.453477868112015
476,605,1858,36.3,575.98,2023-07-21,2023-08-18,1253,539.68,0.936976978367305
476,605,455,36.3,241.15,2023-07-21,2023-08-25,-150,204.85,0.849471283433548
476,1046,1119,177.82,22.38,2023-07-21,2023-07-28,73,-155.44,-6.94548704200179
476,1046,1392,177.82,97.44,2023-07-21,2023-08-04,346,-80.38,-0.82491789819376
476,1046,369,177.82,66.42,2023-07-21,2023-08-11,-677,-111.4,-1.6772056609455
476,1046,1858,177.82,575.98,2023-07-21,2023-08-18,812,398.16,0.691274002569534
476,1046,455,177.82,241.15,2023-07-21,2023-08-25,-591,63.33,0.262616628654364
476,366,1119,131.76,22.38,2023-07-21,2023-07-28,753,-109.38,-4.88739946380697
476,366,1392,131.76,97.44,2023-07-21,2023-08-04,1026,-34.32,-0.352216748768473
476,366,369,131.76,66.42,2023-07-21,2023-08-11,3,-65.34,-0.983739837398374
476,366,1858,131.76,575.98,2023-07-21,2023-08-18,1492,444.22,0.771242057015869
476,366,455,131.76,241.15,2023-07-21,2023-08-25,89,109.39,0.453618080033175
476,1754,1119,999.78,22.38,2023-07-21,2023-07-28,-635,-977.4,-43.6729222520107
476,1754,1392,999.78,97.44,2023-07-21,2023-08-04,-362,-902.34,-9.26046798029556
476,1754,369,999.78,66.42,2023-07-21,2023-08-11,-1385,-933.36,-14.0523938572719
476,1754,1858,999.78,575.98,2023-07-21,2023-08-18,104,-423.8,-0.735789437133234
476,1754,455,999.78,241.15,2023-07-21,2023-08-25,-1299,-758.63,-3.14588430437487
476,457,1119,411.3,22.38,2023-07-21,2023-07-28,662,-388.92,-17.3780160857909
476,457,1392,411.3,97.44,2023-07-21,2023-08-04,935,-313.86,-3.22105911330049
476,457,369,411.3,66.42,2023-07-21,2023-08-11,-88,-344.88,-5.19241192411924
476,457,1858,411.3,575.98,2023-07-21,2023-08-18,1401,164.68,0.285912705302267
476,457,455,411.3,241.15,2023-07-21,2023-08-25,-2,-170.15,-0.705577441426498
477,188,190,9.4,3.8,2023-07-21,2023-07-28,2,-5.6,-1.47368421052632
478,733,758,29.32,15.16,2023-07-21,2023-07-28,25,-14.16,-0.934036939313984
478,733,653,29.32,32.65,2023-07-21,2023-08-04,-80,3.33,0.101990811638591
478,733,430,29.32,55.9,2023-07-21,2023-08-11,-303,26.58,0.475491949910555
478,733,1982,29.32,436.04,2023-07-21,2023-08-18,1249,406.72,0.932758462526374
478,733,767,29.32,299.13,2023-07-21,2023-08-25,34,269.81,0.901982415672116
478,609,758,79.17,15.16,2023-07-21,2023-07-28,149,-64.01,-4.22229551451187
478,609,653,79.17,32.65,2023-07-21,2023-08-04,44,-46.52,-1.42480857580398
478,609,430,79.17,55.9,2023-07-21,2023-08-11,-179,-23.27,-0.416279069767442
478,609,1982,79.17,436.04,2023-07-21,2023-08-18,1373,356.87,0.818434088615723
478,609,767,79.17,299.13,2023-07-21,2023-08-25,158,219.96,0.735332464146023
478,325,758,81.25,15.16,2023-07-21,2023-07-28,433,-66.09,-4.35949868073879
478,325,653,81.25,32.65,2023-07-21,2023-08-04,328,-48.6,-1.4885145482389
478,325,430,81.25,55.9,2023-07-21,2023-08-11,105,-25.35,-0.453488372093023
478,325,1982,81.25,436.04,2023-07-21,2023-08-18,1657,354.79,0.813663884047335
478,325,767,81.25,299.13,2023-07-21,2023-08-25,442,217.88,0.728378965667101
478,1969,758,826.98,15.16,2023-07-21,2023-07-28,-1211,-811.82,-53.5501319261214
478,1969,653,826.98,32.65,2023-07-21,2023-08-04,-1316,-794.33,-24.3286370597244
478,1969,430,826.98,55.9,2023-07-21,2023-08-11,-1539,-771.08,-13.7939177101968
478,1969,1982,826.98,436.04,2023-07-21,2023-08-18,13,-390.94,-0.89656912209889
478,1969,767,826.98,299.13,2023-07-21,2023-08-25,-1202,-527.85,-1.76461739043225
478,905,758,660.65,15.16,2023-07-21,2023-07-28,-147,-645.49,-42.5784960422164
478,905,653,660.65,32.65,2023-07-21,2023-08-04,-252,-628,-19.2343032159265
478,905,430,660.65,55.9,2023-07-21,2023-08-11,-475,-604.75,-10.8184257602862
478,905,1982,660.65,436.04,2023-07-21,2023-08-18,1077,-224.61,-0.515113292358499
478,905,767,660.65,299.13,2023-07-21,2023-08-25,-138,-361.52,-1.20857152408652
479,2,2,0.08,0.08,2023-07-21,2023-07-28,0,0,0
480,3752,3890,112.56,77.8,2023-07-21,2023-07-28,138,-34.76,-0.446786632390746
480,3752,804,112.56,24.12,2023-07-21,2023-08-04,-2948,-88.44,-3.66666666666667
480,3752,991,112.56,79.28,2023-07-21,2023-08-11,-2761,-33.28,-0.419778002018164
480,3752,13761,112.56,2201.76,2023-07-21,2023-08-18,10009,2089.2,0.948877261826902
480,3752,1108,112.56,321.32,2023-07-21,2023-08-25,-2644,208.76,0.649695008091622
480,761,3890,60.88,77.8,2023-07-21,2023-07-28,3129,16.92,0.217480719794344
480,761,804,60.88,24.12,2023-07-21,2023-08-04,43,-36.76,-1.5240464344942
480,761,991,60.88,79.28,2023-07-21,2023-08-11,230,18.4,0.232088799192735
480,761,13761,60.88,2201.76,2023-07-21,2023-08-18,13000,2140.88,0.972349393212703
480,761,1108,60.88,321.32,2023-07-21,2023-08-25,347,260.44,0.81053155732603
480,1035,3890,186.3,77.8,2023-07-21,2023-07-28,2855,-108.5,-1.39460154241645
480,1035,804,186.3,24.12,2023-07-21,2023-08-04,-231,-162.18,-6.72388059701493
480,1035,991,186.3,79.28,2023-07-21,2023-08-11,-44,-107.02,-1.34989909182644
480,1035,13761,186.3,2201.76,2023-07-21,2023-08-18,12726,2015.46,0.915385873119686
480,1035,1108,186.3,321.32,2023-07-21,2023-08-25,73,135.02,0.420204157848873
480,13297,3890,4122.07,77.8,2023-07-21,2023-07-28,-9407,-4044.27,-51.9829048843188
480,13297,804,4122.07,24.12,2023-07-21,2023-08-04,-12493,-4097.95,-169.898424543947
480,13297,991,4122.07,79.28,2023-07-21,2023-08-11,-12306,-4042.79,-50.9938193743693
480,13297,13761,4122.07,2201.76,2023-07-21,2023-08-18,464,-1920.31,-0.872170445461812
480,13297,1108,4122.07,321.32,2023-07-21,2023-08-25,-12189,-3800.75,-11.828550977219
480,990,3890,534.6,77.8,2023-07-21,2023-07-28,2900,-456.8,-5.87146529562982
480,990,804,534.6,24.12,2023-07-21,2023-08-04,-186,-510.48,-21.1641791044776
480,990,991,534.6,79.28,2023-07-21,2023-08-11,1,-455.32,-5.74318869828456
480,990,13761,534.6,2201.76,2023-07-21,2023-08-18,12771,1667.16,0.757194244604317
480,990,1108,534.6,321.32,2023-07-21,2023-08-25,118,-213.28,-0.663761981824972
481,3,3,0.09,0.09,2023-07-21,2023-07-28,0,0,0
482,124,124,3.72,2.48,2023-07-21,2023-07-28,0,-1.24,-0.5
482,124,181,3.72,5.43,2023-07-21,2023-08-04,57,1.71,0.314917127071823
482,124,6,3.72,0.36,2023-07-21,2023-08-11,-118,-3.36,-9.33333333333333
482,124,3206,3.72,384.72,2023-07-21,2023-08-18,3082,381,0.990330630068621
482,124,300,3.72,69,2023-07-21,2023-08-25,176,65.28,0.946086956521739
482,46,124,3.22,2.48,2023-07-21,2023-07-28,78,-0.74,-0.298387096774194
482,46,181,3.22,5.43,2023-07-21,2023-08-04,135,2.21,0.406998158379374
482,46,6,3.22,0.36,2023-07-21,2023-08-11,-40,-2.86,-7.94444444444445
482,46,3206,3.22,384.72,2023-07-21,2023-08-18,3160,381.5,0.991630276564774
482,46,300,3.22,69,2023-07-21,2023-08-25,254,65.78,0.953333333333333
482,5,124,0.85,2.48,2023-07-21,2023-07-28,119,1.63,0.657258064516129
482,5,181,0.85,5.43,2023-07-21,2023-08-04,176,4.58,0.843462246777164
482,5,6,0.85,0.36,2023-07-21,2023-08-11,1,-0.49,-1.36111111111111
482,5,3206,0.85,384.72,2023-07-21,2023-08-18,3201,383.87,0.99779060095654
482,5,300,0.85,69,2023-07-21,2023-08-25,295,68.15,0.98768115942029
482,3202,124,768.48,2.48,2023-07-21,2023-07-28,-3078,-766,-308.870967741936
482,3202,181,768.48,5.43,2023-07-21,2023-08-04,-3021,-763.05,-140.524861878453
482,3202,6,768.48,0.36,2023-07-21,2023-08-11,-3196,-768.12,-2133.66666666667
482,3202,3206,768.48,384.72,2023-07-21,2023-08-18,4,-383.76,-0.997504678727386
482,3202,300,768.48,69,2023-07-21,2023-08-25,-2902,-699.48,-10.1373913043478
482,122,124,52.46,2.48,2023-07-21,2023-07-28,2,-49.98,-20.1532258064516
482,122,181,52.46,5.43,2023-07-21,2023-08-04,59,-47.03,-8.66114180478821
482,122,6,52.46,0.36,2023-07-21,2023-08-11,-116,-52.1,-144.722222222222
