strike,open_interest.yt,open_interest.td,OI_Dollar.yt,OI_Dollar.td,Date.td,expiry.td,diff_oi,diff_oi_d,pct
456,6219,11155,35448.3,75854,2023-07-21,2023-08-18,4936,40405.7,0.532677248398239
456,6219,915,35448.3,6871.65,2023-07-21,2023-08-25,-5304,-28576.65,-4.15863002335684
456,691,1940,4270.38,9835.8,2023-07-21,2023-07-28,1249,5565.42,0.565832977490392
456,691,2401,4270.38,13661.69,2023-07-21,2023-08-04,1710,9391.31,0.687419345630006
456,691,1887,4270.38,11982.45,2023-07-21,2023-08-11,1196,7712.07,0.643613785160798
456,691,11155,4270.38,75854,2023-07-21,2023-08-18,10464,71583.62,0.943702639280723
456,691,915,4270.38,6871.65,2023-07-21,2023-08-25,224,2601.27,0.378551003034206
457,1499,1825,6295.8,10366,2023-07-21,2023-07-28,326,4070.2,0.39264904495466
457,1499,2379,6295.8,15201.81,2023-07-21,2023-08-04,880,8906.01,0.585851947893047
457,1499,1445,6295.8,9999.4,2023-07-21,2023-08-11,-54,3703.6,0.370382222933376
457,1499,921,6295.8,7423.26,2023-07-21,2023-08-25,-578,1127.46,0.151882057209366
457,2101,1825,10589.04,10366,2023-07-21,2023-07-28,-276,-223.040000000001,-0.0215164962377003
457,2101,2379,10589.04,15201.81,2023-07-21,2023-08-04,278,4612.77,0.303435577737125
457,2101,1445,10589.04,9999.4,2023-07-21,2023-08-11,-656,-589.640000000001,-0.0589675380522833
457,2101,921,10589.04,7423.26,2023-07-21,2023-08-25,-1180,-3165.78,-0.4264676166536
457,1280,1825,7193.6,10366,2023-07-21,2023-07-28,545,3172.4,0.306038973567432
457,1280,2379,7193.6,15201.81,2023-07-21,2023-08-04,1099,8008.21,0.526793191073958
457,1280,1445,7193.6,9999.4,2023-07-21,2023-08-11,165,2805.8,0.280596835810149
457,1280,921,7193.6,7423.26,2023-07-21,2023-08-25,-359,229.66,0.0309378898219919
457,448,1825,2979.2,10366,2023-07-21,2023-07-28,1377,7386.8,0.712598880956975
457,448,2379,2979.2,15201.81,2023-07-21,2023-08-04,1931,12222.61,0.804023336694775
457,448,1445,2979.2,9999.4,2023-07-21,2023-08-11,997,7020.2,0.702062123727424
457,448,921,2979.2,7423.26,2023-07-21,2023-08-25,473,4444.06,0.598666892982329
458,3028,3339,14140.76,23873.85,2023-07-21,2023-07-28,311,9733.09,0.407688328443046
458,3028,1138,14140.76,8170.84,2023-07-21,2023-08-04,-1890,-5969.92,-0.730637241703424
458,3028,1569,14140.76,11971.47,2023-07-21,2023-08-11,-1459,-2169.29,-0.181204981510207
458,3028,3596,14140.76,28660.12,2023-07-21,2023-08-18,568,14519.36,0.50660499676903
458,3028,671,14140.76,5730.34,2023-07-21,2023-08-25,-2357,-8410.42,-1.46769999685883
458,1079,3339,5826.6,23873.85,2023-07-21,2023-07-28,2260,18047.25,0.755942171036511
458,1079,1138,5826.6,8170.84,2023-07-21,2023-08-04,59,2344.24,0.286903182536924
458,1079,1569,5826.6,11971.47,2023-07-21,2023-08-11,490,6144.87,0.513292853759814
458,1079,3596,5826.6,28660.12,2023-07-21,2023-08-18,2517,22833.52,0.796700083600487
458,1079,671,5826.6,5730.34,2023-07-21,2023-08-25,-408,-96.2600000000011,-0.0167983051616485
458,1280,3339,7846.4,23873.85,2023-07-21,2023-07-28,2059,16027.45,0.671339143037256
458,1280,1138,7846.4,8170.84,2023-07-21,2023-08-04,-142,324.44,0.0397070558229019
458,1280,1569,7846.4,11971.47,2023-07-21,2023-08-11,289,4125.07,0.344575060539767
458,1280,3596,7846.4,28660.12,2023-07-21,2023-08-18,2316,20813.72,0.726225849717308
458,1280,671,7846.4,5730.34,2023-07-21,2023-08-25,-609,-2116.06,-0.369273027429437
458,2413,3339,15756.89,23873.85,2023-07-21,2023-07-28,926,8116.96,0.339993758861683
458,2413,1138,15756.89,8170.84,2023-07-21,2023-08-04,-1275,-7586.05,-0.928429635141553
458,2413,1569,15756.89,11971.47,2023-07-21,2023-08-11,-844,-3785.42,-0.31620344034609
458,2413,3596,15756.89,28660.12,2023-07-21,2023-08-18,1183,12903.23,0.450215491072612
458,2413,671,15756.89,5730.34,2023-07-21,2023-08-25,-1742,-10026.55,-1.74973038249039
458,171,3339,1232.91,23873.85,2023-07-21,2023-07-28,3168,22640.94,0.948357303074284
458,171,1138,1232.91,8170.84,2023-07-21,2023-08-04,967,6937.93,0.849108537188343
458,171,1569,1232.91,11971.47,2023-07-21,2023-08-11,1398,10738.56,0.897012647569597
458,171,3596,1232.91,28660.12,2023-07-21,2023-08-18,3425,27427.21,0.956981687445831
458,171,671,1232.91,5730.34,2023-07-21,2023-08-25,500,4497.43,0.784845227333806
459,608,713,3210.24,5233.42,2023-07-21,2023-07-28,105,2023.18,0.386588502356012
459,608,2224,3210.24,17502.88,2023-07-21,2023-08-04,1616,14292.64,0.816587898677246
459,608,2331,3210.24,19230.75,2023-07-21,2023-08-11,1723,16020.51,0.833067353067353
459,608,1859,3210.24,16898.31,2023-07-21,2023-08-25,1251,13688.07,0.810025973011502
459,2162,713,12972,5233.42,2023-07-21,2023-07-28,-1449,-7738.58,-1.47868506636196
459,2162,2224,12972,17502.88,2023-07-21,2023-08-04,62,4530.88,0.258864826817073
459,2162,2331,12972,19230.75,2023-07-21,2023-08-11,169,6258.75,0.325455325455325
459,2162,1859,12972,16898.31,2023-07-21,2023-08-25,-303,3926.31,0.232349270430002
459,2271,713,14988.6,5233.42,2023-07-21,2023-07-28,-1558,-9755.18,-1.8640162646988
459,2271,2224,14988.6,17502.88,2023-07-21,2023-08-04,-47,2514.28,0.143649502253344
459,2271,2331,14988.6,19230.75,2023-07-21,2023-08-11,60,4242.15,0.220592020592021
459,2271,1859,14988.6,16898.31,2023-07-21,2023-08-25,-412,1909.71,0.113011892905267
459,1752,713,13525.44,5233.42,2023-07-21,2023-07-28,-1039,-8292.02,-1.58443618131165
459,1752,2224,13525.44,17502.88,2023-07-21,2023-08-04,472,3977.44,0.227244887698482
459,1752,2331,13525.44,19230.75,2023-07-21,2023-08-11,579,5705.31,0.296676416676417
459,1752,1859,13525.44,16898.31,2023-07-21,2023-08-25,107,3372.87,0.199598066315507
460,1475,1635,8673,12916.5,2023-07-21,2023-07-28,160,4243.5,0.32853327139705
460,1475,1774,8673,15256.4,2023-07-21,2023-08-04,299,6583.4,0.431517264885556
460,1475,3356,8673,29599.92,2023-07-21,2023-08-11,1881,20926.92,0.70699245133095
460,1475,8627,8673,79454.67,2023-07-21,2023-08-18,7152,70781.67,0.890843420531481
460,1475,1575,8673,15545.25,2023-07-21,2023-08-25,100,6872.25,0.442080378250591
460,1593,1635,10896.12,12916.5,2023-07-21,2023-07-28,42,2020.38,0.156418534432702
460,1593,1774,10896.12,15256.4,2023-07-21,2023-08-04,181,4360.28,0.285800057680711
460,1593,3356,10896.12,29599.92,2023-07-21,2023-08-11,1763,18703.8,0.631886842937413
460,1593,8627,10896.12,79454.67,2023-07-21,2023-08-18,7034,68558.55,0.862863693222815
460,1593,1575,10896.12,15545.25,2023-07-21,2023-08-25,-18,4649.13,0.299070777247069
460,3245,1635,23169.3,12916.5,2023-07-21,2023-07-28,-1610,-10252.8,-0.793775403553594
460,3245,1774,23169.3,15256.4,2023-07-21,2023-08-04,-1471,-7912.9,-0.518661020948585
460,3245,3356,23169.3,29599.92,2023-07-21,2023-08-11,111,6430.62,0.217251262841251
460,3245,8627,23169.3,79454.67,2023-07-21,2023-08-18,5382,56285.37,0.708395994848383
460,3245,1575,23169.3,15545.25,2023-07-21,2023-08-25,-1670,-7624.05,-0.490442418101993
460,6729,1635,51813.3,12916.5,2023-07-21,2023-07-28,-5094,-38896.8,-3.01140401811636
460,6729,1774,51813.3,15256.4,2023-07-21,2023-08-04,-4955,-36556.9,-2.3961681654912
460,6729,3356,51813.3,29599.92,2023-07-21,2023-08-11,-3373,-22213.38,-0.750454055281231
460,6729,8627,51813.3,79454.67,2023-07-21,2023-08-18,1898,27641.37,0.347888550792546
460,6729,1575,51813.3,15545.25,2023-07-21,2023-08-25,-5154,-36268.05,-2.33306315433975
460,1562,1635,12808.4,12916.5,2023-07-21,2023-07-28,73,108.1,0.00836914024697096
460,1562,1774,12808.4,15256.4,2023-07-21,2023-08-04,212,2448,0.160457250727564
460,1562,3356,12808.4,29599.92,2023-07-21,2023-08-11,1794,16791.52,0.567282614277336
460,1562,8627,12808.4,79454.67,2023-07-21,2023-08-18,7065,66646.27,0.838796133694848
460,1562,1575,12808.4,15545.25,2023-07-21,2023-08-25,13,2736.85,0.17605699490198
461,202,233,1365.52,2236.8,2023-07-21,2023-07-28,31,871.28,0.389520743919886
461,202,263,1365.52,2161.86,2023-07-21,2023-08-04,61,796.34,0.368358728132257
461,202,21,1365.52,196.98,2023-07-21,2023-08-11,-181,-1168.54,-5.93227738856737
461,202,22,1365.52,226.6,2023-07-21,2023-08-25,-180,-1138.92,-5.0261253309797
461,205,233,1514.95,2236.8,2023-07-21,2023-07-28,28,721.85,0.322715486409156
461,205,263,1514.95,2161.86,2023-07-21,2023-08-04,58,646.91,0.299237693467662
461,205,21,1514.95,196.98,2023-07-21,2023-08-11,-184,-1317.97,-6.69088232307849
461,205,22,1514.95,226.6,2023-07-21,2023-08-25,-183,-1288.35,-5.68556928508385
461,0,233,0,2236.8,2023-07-21,2023-07-28,233,2236.8,1
461,0,263,0,2161.86,2023-07-21,2023-08-04,263,2161.86,1
461,0,21,0,196.98,2023-07-21,2023-08-11,21,196.98,1
461,0,22,0,226.6,2023-07-21,2023-08-25,22,226.6,1
461,0,233,0,2236.8,2023-07-21,2023-07-28,233,2236.8,1
461,0,263,0,2161.86,2023-07-21,2023-08-04,263,2161.86,1
461,0,21,0,196.98,2023-07-21,2023-08-11,21,196.98,1
461,0,22,0,226.6,2023-07-21,2023-08-25,22,226.6,1
462,32,91,241.6,928.2,2023-07-21,2023-07-28,59,686.6,0.739711269123034
462,32,82,241.6,673.22,2023-07-21,2023-08-04,50,431.62,0.641127714565818
462,32,675,241.6,7202.25,2023-07-21,2023-08-11,643,6960.65,0.966454927279669
462,32,582,241.6,6169.2,2023-07-21,2023-08-18,550,5927.6,0.960837709913765
462,32,1743,241.6,19138.14,2023-07-21,2023-08-25,1711,18896.54,0.987375993696357
462,82,91,673.22,928.2,2023-07-21,2023-07-28,9,254.98,0.274703727644904
462,82,82,673.22,673.22,2023-07-21,2023-08-04,0,0,0
462,82,675,673.22,7202.25,2023-07-21,2023-08-11,593,6529.03,0.906526432712
462,82,582,673.22,6169.2,2023-07-21,2023-08-18,500,5495.98,0.890874019321792
462,82,1743,673.22,19138.14,2023-07-21,2023-08-25,1661,18464.92,0.964823122832208
462,675,91,5771.25,928.2,2023-07-21,2023-07-28,-584,-4843.05,-5.21767937944409
462,675,82,5771.25,673.22,2023-07-21,2023-08-04,-593,-5098.03,-7.572606280265
462,675,675,5771.25,7202.25,2023-07-21,2023-08-11,0,1431,0.198687910028116
462,675,582,5771.25,6169.2,2023-07-21,2023-08-18,-93,397.949999999999,0.0645059326979185
462,675,1743,5771.25,19138.14,2023-07-21,2023-08-25,1068,13366.89,0.698442481871279
462,237,91,2092.71,928.2,2023-07-21,2023-07-28,-146,-1164.51,-1.25458952811894
462,237,82,2092.71,673.22,2023-07-21,2023-08-04,-155,-1419.49,-2.10850836279374
462,237,675,2092.71,7202.25,2023-07-21,2023-08-11,438,5109.54,0.709436634385088
462,237,582,2092.71,6169.2,2023-07-21,2023-08-18,345,4076.49,0.660780976463723
462,237,1743,2092.71,19138.14,2023-07-21,2023-08-25,1506,17045.43,0.890652383146952
462,1462,91,13786.66,928.2,2023-07-21,2023-07-28,-1371,-12858.46,-13.8531135531136
462,1462,82,13786.66,673.22,2023-07-21,2023-08-04,-1380,-13113.44,-19.4786845310597
462,1462,675,13786.66,7202.25,2023-07-21,2023-08-11,-787,-6584.41,-0.914215696483738
462,1462,582,13786.66,6169.2,2023-07-21,2023-08-18,-880,-7617.46,-1.23475653245153
462,1462,1743,13786.66,19138.14,2023-07-21,2023-08-25,281,5351.48,0.279623829692959
463,21,65,169.26,715,2023-07-21,2023-07-28,44,545.74,0.763272727272727
463,21,55,169.26,489.5,2023-07-21,2023-08-04,34,320.24,0.654218590398366
463,21,0,169.26,0,2023-07-21,2023-08-11,-21,-169.26,-Inf
463,21,17,169.26,202.98,2023-07-21,2023-08-25,-4,33.72,0.166124741353828
463,44,65,385,715,2023-07-21,2023-07-28,21,330,0.461538461538462
463,44,55,385,489.5,2023-07-21,2023-08-04,11,104.5,0.213483146067416
463,44,0,385,0,2023-07-21,2023-08-11,-44,-385,-Inf
463,44,17,385,202.98,2023-07-21,2023-08-25,-27,-182.02,-0.896738594935462
463,0,65,0,715,2023-07-21,2023-07-28,65,715,1
463,0,55,0,489.5,2023-07-21,2023-08-04,55,489.5,1
463,0,0,0,0,2023-07-21,2023-08-11,0,0,
463,0,17,0,202.98,2023-07-21,2023-08-25,17,202.98,1
463,0,65,0,715,2023-07-21,2023-07-28,65,715,1
463,0,55,0,489.5,2023-07-21,2023-08-04,55,489.5,1
463,0,0,0,0,2023-07-21,2023-08-11,0,0,
463,0,17,0,202.98,2023-07-21,2023-08-25,17,202.98,1
464,14,11,130.2,135.63,2023-07-21,2023-07-28,-3,5.42999999999998,0.0400353904003538
464,14,5,130.2,61.15,2023-07-21,2023-08-04,-9,-69.05,-1.12919051512674
464,14,73,130.2,817.6,2023-07-21,2023-08-11,59,687.4,0.840753424657534
464,14,445,130.2,5513.55,2023-07-21,2023-08-18,431,5383.35,0.976385450390402
464,14,2265,130.2,26228.7,2023-07-21,2023-08-25,2251,26098.5,0.995035972045889
464,3,11,26.73,135.63,2023-07-21,2023-07-28,8,108.9,0.802919708029197
464,3,5,26.73,61.15,2023-07-21,2023-08-04,2,34.42,0.562878168438267
464,3,73,26.73,817.6,2023-07-21,2023-08-11,70,790.87,0.96730675146771
464,3,445,26.73,5513.55,2023-07-21,2023-08-18,442,5486.82,0.995151943847431
464,3,2265,26.73,26228.7,2023-07-21,2023-08-25,2262,26201.97,0.998980887348591
464,71,11,692.25,135.63,2023-07-21,2023-07-28,-60,-556.62,-4.10395930103959
464,71,5,692.25,61.15,2023-07-21,2023-08-04,-66,-631.1,-10.3205233033524
464,71,73,692.25,817.6,2023-07-21,2023-08-11,2,125.35,0.15331457925636
464,71,445,692.25,5513.55,2023-07-21,2023-08-18,374,4821.3,0.874445683815328
464,71,2265,692.25,26228.7,2023-07-21,2023-08-25,2194,25536.45,0.973607155520479
464,481,11,4944.68,135.63,2023-07-21,2023-07-28,-470,-4809.05,-35.4571260045713
464,481,5,4944.68,61.15,2023-07-21,2023-08-04,-476,-4883.53,-79.8614881439084
464,481,73,4944.68,817.6,2023-07-21,2023-08-11,-408,-4127.08,-5.04779843444227
464,481,445,4944.68,5513.55,2023-07-21,2023-08-18,-36,568.870000000001,0.103176719173672
464,481,2265,4944.68,26228.7,2023-07-21,2023-08-25,1784,21284.02,0.811478266174077
464,2188,11,23017.76,135.63,2023-07-21,2023-07-28,-2177,-22882.13,-168.709946177099
464,2188,5,23017.76,61.15,2023-07-21,2023-08-04,-2183,-22956.61,-375.414717906787
464,2188,73,23017.76,817.6,2023-07-21,2023-08-11,-2115,-22200.16,-27.1528375733855
464,2188,445,23017.76,5513.55,2023-07-21,2023-08-18,-1743,-17504.21,-3.17476217681893
464,2188,2265,23017.76,26228.7,2023-07-21,2023-08-25,77,3210.94,0.122420859592736
465,149,32,1509.37,407.68,2023-07-21,2023-07-28,-117,-1101.69,-2.70234007064364
465,149,29,1509.37,333.5,2023-07-21,2023-08-04,-120,-1175.87,-3.52584707646177
465,149,189,1509.37,2137.59,2023-07-21,2023-08-11,40,628.22,0.293891719179076
465,149,385,1509.37,5066.6,2023-07-21,2023-08-18,236,3557.23,0.702094106501401
465,149,2035,1509.37,27513.2,2023-07-21,2023-08-25,1886,26003.83,0.945140150909382
465,29,32,314.07,407.68,2023-07-21,2023-07-28,3,93.61,0.22961636577708
465,29,29,314.07,333.5,2023-07-21,2023-08-04,0,19.43,0.0582608695652174
465,29,189,314.07,2137.59,2023-07-21,2023-08-11,160,1823.52,0.853072853072853
465,29,385,314.07,5066.6,2023-07-21,2023-08-18,356,4752.53,0.938011684364268
465,29,2035,314.07,27513.2,2023-07-21,2023-08-25,2006,27199.13,0.98858475204629
465,188,32,2011.6,407.68,2023-07-21,2023-07-28,-156,-1603.92,-3.93426216640502
465,188,29,2011.6,333.5,2023-07-21,2023-08-04,-159,-1678.1,-5.03178410794603
465,188,189,2011.6,2137.59,2023-07-21,2023-08-11,1,125.99,0.0589402083654958
465,188,385,2011.6,5066.6,2023-07-21,2023-08-18,197,3055,0.602968460111317
465,188,2035,2011.6,27513.2,2023-07-21,2023-08-25,1847,25501.6,0.926886003809081
465,386,32,3975.8,407.68,2023-07-21,2023-07-28,-354,-3568.12,-8.75225667189953
465,386,29,3975.8,333.5,2023-07-21,2023-08-04,-357,-3642.3,-10.9214392803598
465,386,189,3975.8,2137.59,2023-07-21,2023-08-11,-197,-1838.21,-0.859945078335883
465,386,385,3975.8,5066.6,2023-07-21,2023-08-18,-1,1090.8,0.215292306477717
465,386,2035,3975.8,27513.2,2023-07-21,2023-08-25,1649,23537.4,0.855494817033279
465,2024,32,22891.44,407.68,2023-07-21,2023-07-28,-1992,-22483.76,-55.1505102040816
465,2024,29,22891.44,333.5,2023-07-21,2023-08-04,-1995,-22557.94,-67.64
465,2024,189,22891.44,2137.59,2023-07-21,2023-08-11,-1835,-20753.85,-9.70899470899471
465,2024,385,22891.44,5066.6,2023-07-21,2023-08-18,-1639,-17824.84,-3.51810681719496
465,2024,2035,22891.44,27513.2,2023-07-21,2023-08-25,11,4621.76,0.167983367983368
466,11,0,122.32,0,2023-07-21,2023-07-28,-11,-122.32,-Inf
466,11,2,122.32,24.48,2023-07-21,2023-08-04,-9,-97.84,-3.99673202614379
466,11,4,122.32,52.28,2023-07-21,2023-08-11,-7,-70.04,-1.33970925784239
466,11,9,122.32,127.17,2023-07-21,2023-08-18,-2,4.85000000000001,0.0381379256113864
466,11,2,122.32,28.8,2023-07-21,2023-08-25,-9,-93.52,-3.24722222222222
466,1,0,15.78,0,2023-07-21,2023-07-28,-1,-15.78,-Inf
466,1,2,15.78,24.48,2023-07-21,2023-08-04,1,8.7,0.355392156862745
466,1,4,15.78,52.28,2023-07-21,2023-08-11,3,36.5,0.698163733741393
466,1,9,15.78,127.17,2023-07-21,2023-08-18,8,111.39,0.875914130691201
466,1,2,15.78,28.8,2023-07-21,2023-08-25,1,13.02,0.452083333333333
466,2,0,30.36,0,2023-07-21,2023-07-28,-2,-30.36,-Inf
466,2,2,30.36,24.48,2023-07-21,2023-08-04,0,-5.88,-0.240196078431373
466,2,4,30.36,52.28,2023-07-21,2023-08-11,2,21.92,0.419280795715379
466,2,9,30.36,127.17,2023-07-21,2023-08-18,7,96.81,0.761264449162538
466,2,2,30.36,28.8,2023-07-21,2023-08-25,0,-1.56,-0.0541666666666666
466,12,0,131.64,0,2023-07-21,2023-07-28,-12,-131.64,-Inf
466,12,2,131.64,24.48,2023-07-21,2023-08-04,-10,-107.16,-4.37745098039216
466,12,4,131.64,52.28,2023-07-21,2023-08-11,-8,-79.36,-1.51798010711553
466,12,9,131.64,127.17,2023-07-21,2023-08-18,-3,-4.47000000000001,-0.0351497994810098
466,12,2,131.64,28.8,2023-07-21,2023-08-25,-10,-102.84,-3.57083333333333
466,2,0,33.34,0,2023-07-21,2023-07-28,-2,-33.34,-Inf
466,2,2,33.34,24.48,2023-07-21,2023-08-04,0,-8.86,-0.361928104575164
466,2,4,33.34,52.28,2023-07-21,2023-08-11,2,18.94,0.362280030604438
466,2,9,33.34,127.17,2023-07-21,2023-08-18,7,93.83,0.737831249508532
466,2,2,33.34,28.8,2023-07-21,2023-08-25,0,-4.54,-0.157638888888889
467,0,0,0,0,2023-07-21,2023-07-28,0,0,
467,0,11,0,143.77,2023-07-21,2023-08-04,11,143.77,1
467,0,2,0,26.46,2023-07-21,2023-08-11,2,26.46,1
467,0,1,0,14,2023-07-21,2023-08-25,1,14,1
467,0,0,0,0,2023-07-21,2023-07-28,0,0,
467,0,11,0,143.77,2023-07-21,2023-08-04,11,143.77,1
467,0,2,0,26.46,2023-07-21,2023-08-11,2,26.46,1
467,0,1,0,14,2023-07-21,2023-08-25,1,14,1
467,0,0,0,0,2023-07-21,2023-07-28,0,0,
467,0,11,0,143.77,2023-07-21,2023-08-04,11,143.77,1
467,0,2,0,26.46,2023-07-21,2023-08-11,2,26.46,1
467,0,1,0,14,2023-07-21,2023-08-25,1,14,1
467,0,0,0,0,2023-07-21,2023-07-28,0,0,
467,0,11,0,143.77,2023-07-21,2023-08-04,11,143.77,1
467,0,2,0,26.46,2023-07-21,2023-08-11,2,26.46,1
467,0,1,0,14,2023-07-21,2023-08-25,1,14,1
468,0,0,0,0,2023-07-21,2023-07-28,0,0,
468,0,0,0,0,2023-07-21,2023-08-04,0,0,
468,0,10,0,149.5,2023-07-21,2023-08-11,10,149.5,1
468,0,2,0,29.24,2023-07-21,2023-08-18,2,29.24,1
468,0,4,0,59.72,2023-07-21,2023-08-25,4,59.72,1
468,0,0,0,0,2023-07-21,2023-07-28,0,0,
468,0,0,0,0,2023-07-21,2023-08-04,0,0,
468,0,10,0,149.5,2023-07-21,2023-08-11,10,149.5,1
468,0,2,0,29.24,2023-07-21,2023-08-18,2,29.24,1
468,0,4,0,59.72,2023-07-21,2023-08-25,4,59.72,1
468,5,0,63.3,0,2023-07-21,2023-07-28,-5,-63.3,-Inf
468,5,0,63.3,0,2023-07-21,2023-08-04,-5,-63.3,-Inf
468,5,10,63.3,149.5,2023-07-21,2023-08-11,5,86.2,0.576588628762542
468,5,2,63.3,29.24,2023-07-21,2023-08-18,-3,-34.06,-1.16484268125855
468,5,4,63.3,59.72,2023-07-21,2023-08-25,-1,-3.58,-0.0599464166108506
468,1,0,18.18,0,2023-07-21,2023-07-28,-1,-18.18,-Inf
468,1,0,18.18,0,2023-07-21,2023-08-04,-1,-18.18,-Inf
468,1,10,18.18,149.5,2023-07-21,2023-08-11,9,131.32,0.878394648829431
468,1,2,18.18,29.24,2023-07-21,2023-08-18,1,11.06,0.378248974008208
468,1,4,18.18,59.72,2023-07-21,2023-08-25,3,41.54,0.695579370395178
468,3,0,39.33,0,2023-07-21,2023-07-28,-3,-39.33,-Inf
468,3,0,39.33,0,2023-07-21,2023-08-04,-3,-39.33,-Inf
468,3,10,39.33,149.5,2023-07-21,2023-08-11,7,110.17,0.736923076923077
468,3,2,39.33,29.24,2023-07-21,2023-08-18,-1,-10.09,-0.345075239398085
468,3,4,39.33,59.72,2023-07-21,2023-08-25,1,20.39,0.341426657736102
469,0,0,0,0,2023-07-21,2023-07-28,0,0,
469,0,0,0,0,2023-07-21,2023-08-04,0,0,
469,0,0,0,0,2023-07-21,2023-08-11,0,0,
469,0,0,0,0,2023-07-21,2023-08-25,0,0,
469,0,0,0,0,2023-07-21,2023-07-28,0,0,
469,0,0,0,0,2023-07-21,2023-08-04,0,0,
469,0,0,0,0,2023-07-21,2023-08-11,0,0,
469,0,0,0,0,2023-07-21,2023-08-25,0,0,
469,0,0,0,0,2023-07-21,2023-07-28,0,0,
469,0,0,0,0,2023-07-21,2023-08-04,0,0,
469,0,0,0,0,2023-07-21,2023-08-11,0,0,
469,0,0,0,0,2023-07-21,2023-08-25,0,0,
469,0,0,0,0,2023-07-21,2023-07-28,0,0,
469,0,0,0,0,2023-07-21,2023-08-04,0,0,
469,0,0,0,0,2023-07-21,2023-08-11,0,0,
469,0,0,0,0,2023-07-21,2023-08-25,0,0,
470,1,15,15.64,267.6,2023-07-21,2023-07-28,14,251.96,0.941554559043348
470,1,5,15.64,82.05,2023-07-21,2023-08-04,4,66.41,0.809384521633151
470,1,0,15.64,0,2023-07-21,2023-08-11,-1,-15.64,-Inf
470,1,50,15.64,922.5,2023-07-21,2023-08-18,49,906.86,0.983046070460705
470,1,18,15.64,266.4,2023-07-21,2023-08-25,17,250.76,0.941291291291291
470,10,15,149.4,267.6,2023-07-21,2023-07-28,5,118.2,0.44170403587444
470,10,5,149.4,82.05,2023-07-21,2023-08-04,-5,-67.35,-0.820840950639854
470,10,0,149.4,0,2023-07-21,2023-08-11,-10,-149.4,-Inf
470,10,50,149.4,922.5,2023-07-21,2023-08-18,40,773.1,0.838048780487805
470,10,18,149.4,266.4,2023-07-21,2023-08-25,8,117,0.439189189189189
470,0,15,0,267.6,2023-07-21,2023-07-28,15,267.6,1
470,0,5,0,82.05,2023-07-21,2023-08-04,5,82.05,1
470,0,0,0,0,2023-07-21,2023-08-11,0,0,
470,0,50,0,922.5,2023-07-21,2023-08-18,50,922.5,1
470,0,18,0,266.4,2023-07-21,2023-08-25,18,266.4,1
470,60,15,906,267.6,2023-07-21,2023-07-28,-45,-638.4,-2.38565022421525
470,60,5,906,82.05,2023-07-21,2023-08-04,-55,-823.95,-10.0420475319927
470,60,0,906,0,2023-07-21,2023-08-11,-60,-906,-Inf
470,60,50,906,922.5,2023-07-21,2023-08-18,-10,16.5,0.0178861788617886
470,60,18,906,266.4,2023-07-21,2023-08-25,-42,-639.6,-2.4009009009009
470,18,15,266.4,267.6,2023-07-21,2023-07-28,-3,1.19999999999999,0.00448430493273538
470,18,5,266.4,82.05,2023-07-21,2023-08-04,-13,-184.35,-2.24680073126143
470,18,0,266.4,0,2023-07-21,2023-08-11,-18,-266.4,-Inf
470,18,50,266.4,922.5,2023-07-21,2023-08-18,32,656.1,0.711219512195122
470,18,18,266.4,266.4,2023-07-21,2023-08-25,0,0,0
471,0,0,0,0,2023-07-21,2023-07-28,0,0,
471,0,0,0,0,2023-07-21,2023-08-04,0,0,
471,0,0,0,0,2023-07-21,2023-07-28,0,0,
471,0,0,0,0,2023-07-21,2023-08-04,0,0,
472,1,2,16.2,39.64,2023-07-21,2023-07-28,1,23.44,0.591321897073663
472,1,0,16.2,0,2023-07-21,2023-08-04,-1,-16.2,-Inf
472,1,0,16.2,0,2023-07-21,2023-08-11,-1,-16.2,-Inf
472,1,0,16.2,0,2023-07-21,2023-08-18,-1,-16.2,-Inf
472,1,1,16.2,16.57,2023-07-21,2023-08-25,0,0.370000000000001,0.0223295111647556
472,0,2,0,39.64,2023-07-21,2023-07-28,2,39.64,1
472,0,0,0,0,2023-07-21,2023-08-04,0,0,
472,0,0,0,0,2023-07-21,2023-08-11,0,0,
472,0,0,0,0,2023-07-21,2023-08-18,0,0,
472,0,1,0,16.57,2023-07-21,2023-08-25,1,16.57,1
472,0,2,0,39.64,2023-07-21,2023-07-28,2,39.64,1
472,0,0,0,0,2023-07-21,2023-08-04,0,0,
472,0,0,0,0,2023-07-21,2023-08-11,0,0,
472,0,0,0,0,2023-07-21,2023-08-18,0,0,
472,0,1,0,16.57,2023-07-21,2023-08-25,1,16.57,1
472,0,2,0,39.64,2023-07-21,2023-07-28,2,39.64,1
472,0,0,0,0,2023-07-21,2023-08-04,0,0,
472,0,0,0,0,2023-07-21,2023-08-11,0,0,
472,0,0,0,0,2023-07-21,2023-08-18,0,0,
472,0,1,0,16.57,2023-07-21,2023-08-25,1,16.57,1
472,1,2,16.57,39.64,2023-07-21,2023-07-28,1,23.07,0.581987891019173
472,1,0,16.57,0,2023-07-21,2023-08-04,-1,-16.57,-Inf
472,1,0,16.57,0,2023-07-21,2023-08-11,-1,-16.57,-Inf
472,1,0,16.57,0,2023-07-21,2023-08-18,-1,-16.57,-Inf
472,1,1,16.57,16.57,2023-07-21,2023-08-25,0,0,0
473,0,0,0,0,2023-07-21,2023-07-28,0,0,
473,0,0,0,0,2023-07-21,2023-08-04,0,0,
